time,altitude
0,0.0424173
500,0.0424173
1000,0.116401
1500,0.0635555
2000,0.0741246
2500,0.0846937
3000,0.0635555
3500,-0.0844118
4000,0.000140921
4500,0.0424173
5000,-0.0421355
5500,0.0529864
6000,0.0952628
6500,0.0424173
7000,0.0529864
7500
